Number of Iterations,Reward,Lost Data
924,-68.92832845,62.51510264
925,-72.65733138,71.83577713
926,-71.12480938,68.23357771
927,-72.42319648,71.1441349
928,-76.94064516,82.48357771
929,-73.1516129,73.15762463
930,-72.16577713,70.95513196
931,-73.68548387,74.28152493
932,-71.91683284,70.18064516
933,-69.38202346,63.97008798
934,-70.7056305,66.96202346
935,-75.64196481,79.30469208
936,-67.2686217,58.48313783
937,-72.89457478,72.61950147
938,-73.49096774,74.02067449
939,-66.76967742,57.59501466
940,-69.29941349,63.50879765
941,-67.67788856,59.40733138
942,-67.29979472,58.81950147
943,-66.14753666,55.8728739
944,-72.49398827,71.42741935
945,-70.71337243,67.0840176
946,-65.51387097,54.21539589
947,-74.05434018,75.24398827
948,-70.26431085,66.01085044
949,-70.86480938,67.38929619
950,-75.05410557,77.64442815
951,-71.06252199,68.03753666
952,-67.3126393,59.03123167
953,-76.07750733,80.2542522
954,-73.31214076,73.42697947
955,-68.78692082,62.18357771
956,-76.43797654,81.01612903
957,-75.19334311,77.93753666
958,-71.20258065,68.3840176
959,-72.471261,71.33211144
960,-73.42709677,73.68870968
961,-66.66043988,57.07082111
962,-70.17832845,66.0085044
963,-75.41058651,78.62360704
964,-76.63041056,81.46055718
965,-71.25671554,68.39105572
966,-69.00184751,62.97932551
967,-69.89249267,65.35439883
968,-75.30630499,78.27492669
969,-75.33900293,78.50879765
970,-76.31753666,80.85615836
971,-80.02378299,89.99897361
972,-71.33392962,68.53460411
973,-66.79398827,57.42668622
974,-76.49489736,81.4388563
975,-70.82554252,67.35894428
976,-69.66076246,64.52580645
977,-65.91592375,55.40381232
978,-76.56897361,81.63870968
979,-66.80387097,57.40557185
980,-73.94070381,75.19266862
981,-71.91278592,70.13753666
982,-71.23800587,68.32961877
983,-76.73090909,81.92624633
984,-75.36167155,78.6186217
985,-67.65199413,59.46539589
986,-63.87319648,50.24384164
987,-72.36510264,71.14369501
988,-75.64794721,79.10337243
989,-72.64164223,71.79105572
990,-72.42879765,71.1159824
991,-60.77715543,42.73284457
992,-73.22692082,73.37521994
993,-69.48120235,64.12272727
994,-69.37108504,63.70997067
995,-72.82334311,72.30029326
996,-74.27624633,75.92521994
997,-73.30017595,73.43739003
998,-69.27958944,63.74882698
999,-67.80762463,59.99560117
1000,-75.04545455,77.75659824
1001,-68.60627566,61.96656891
1002,-73.78903226,74.71818182
1003,-69.05662757,62.94032258
1004,-68.95457478,62.65953079
1005,-78.98199413,87.54296188
1006,-76.52478006,81.06085044
1007,-69.29231672,63.69266862
1008,-74.65366569,76.93108504
1009,-76.71246334,81.95894428
1010,-72.95639296,72.69706745
1011,-66.66014663,57.06642229
1012,-73.23020528,73.22214076
1013,-66.79434018,57.4898827
1014,-68.33272727,61.34868035
1015,-72.12891496,70.56422287
1016,-73.88486804,74.85146628
1017,-71.92662757,69.97785924
1018,-65.95419355,55.4170088
1019,-72.19853372,70.86290323
1020,-77.86134897,84.73768328
1021,-71.37214076,68.83357771
1022,-74.6172434,76.62008798
1023,-71.22797654,68.39985337
1024,-70.13061584,65.66378299
1025,-73.30102639,73.34237537
1026,-67.92994135,60.31422287
1027,-74.63222874,76.62272727
1028,-75.88463343,79.79589443
1029,-80.37302053,90.73093842
1030,-68.83175953,62.37082111
1031,-67.44146628,59.02155425
1032,-73.35926686,73.61994135
1033,-73.29920821,73.21319648
1034,-74.37093842,76.00615836
1035,-66.08639296,55.77683284
1036,-73.00008798,72.70366569
1037,-70.57061584,66.72346041
1038,-61.67507331,44.8585044
1039,-71.05865103,67.88489736
1040,-79.21082111,88.15351906
1041,-72.42190616,71.29853372
1042,-66.62131965,56.89604106
1043,-70.36431085,66.26818182
1044,-65.5057478,54.24824047
1045,-67.2657478,58.58592375
1046,-67.01302053,57.64985337
1047,-74.98231672,77.4026393
1048,-73.1911437,73.23812317
1049,-68.40697947,61.13841642
1050,-68.248739,61.32199413
1051,-73.92692082,74.91994135
1052,-77.15633431,82.85967742
1053,-75.52894428,78.92683284
1054,-65.46187683,54.1202346
1055,-74.00073314,75.05498534
1056,-78.44134897,85.85410557
1057,-68.99237537,62.94648094
1058,-70.55249267,66.7441349
1059,-81.27832845,93.13167155
1060,-76.03108504,80.1473607
1061,-70.29093842,65.94545455
1062,-67.23035191,58.54692082
1063,-67.31797654,58.93460411
1064,-74.13243402,75.63167155
1065,-74.12017595,75.43973607
1066,-69.56774194,64.38856305
1067,-71.63865103,69.26158358
1068,-72.00146628,70.45821114
1069,-71.03718475,67.90087977
1070,-72.66205279,71.90439883
1071,-66.39747801,56.6388563
1072,-67.11457478,58.31612903
1073,-72.65105572,72.01803519
1074,-81.18697947,92.69252199
1075,-78.83067449,87.18665689
1076,-71.89208211,70.18108504
1077,-66.72797654,57.28914956
1078,-74.78797654,77.01392962
1079,-70.93507331,67.63826979
1080,-74.6926393,76.8983871
1081,-75.82363636,79.74970674
1082,-73.98008798,75.24530792
1083,-72.24445748,70.96671554
1084,-76.12994135,80.46964809
1085,-68.4940176,61.79589443
1086,-68.79351906,62.41818182
1087,-73.42847507,73.77096774
1088,-73.57422287,74.15366569
1089,-66.78583578,57.31466276
1090,-65.3041349,53.73870968
1091,-70.50190616,66.56451613
1092,-71.48692082,69.02888563
1093,-72.78152493,72.06744868
1094,-71.33639296,68.63240469
1095,-67.9385044,60.32829912
1096,-68.96304985,62.8585044
1097,-71.79953079,69.78108504
1098,-70.80343109,67.23768328
1099,-71.14472141,68.07624633
1100,-64.98668622,53.19618768
1101,-78.08108504,85.11656891
1102,-75.06956012,77.62624633
1103,-67.47002933,59.1516129
1104,-77.38158358,83.54926686
1105,-69.14102639,63.2026393
1106,-76.25853372,80.80762463
1107,-68.73912023,62.28768328
1108,-60.27123167,41.31041056
1109,-74.30307918,75.8914956
1110,-76.20750733,80.90366569
1111,-75.01129032,77.54472141
1112,-73.06565982,73.11319648
1113,-74.61994135,76.6085044
1114,-72.7898827,72.29912023
1115,-72.54489736,71.55469208
1116,-65.1472434,53.31715543
1117,-72.77832845,72.04662757
1118,-68.2944868,61.06979472
1119,-63.0511437,48.26935484
1120,-66.11457478,55.57052786
1121,-68.21307918,61.07155425
1122,-71.44475073,68.98944282
1123,-76.44460411,81.35894428
1124,-71.66058651,69.34941349
1125,-76.19583578,80.47492669
1126,-64.38504399,51.4244868
1127,-73.58557185,74.46246334
1128,-78.69829912,86.83005865
1129,-81.66815249,94.13005865
1130,-72.81557185,72.31568915
1131,-72.09052786,70.75234604
1132,-70.51428152,66.6797654
1133,-71.27410557,68.47668622
1134,-72.39392962,71.36422287
1135,-77.44304985,83.85322581
1136,-75.38395894,78.85762463
1137,-65.0341349,53.25982405
1138,-68.82744868,62.61480938
1139,-72.6742522,72.03387097
1140,-70.25709677,66.20909091
1141,-72.9301173,72.42243402
1142,-71.9527566,70.13665689
1143,-68.7298827,62.33973607
1144,-70.9688563,67.84369501
1145,-73.52879765,74.30219941
1146,-68.43527859,61.63255132
1147,-69.45178886,63.92639296
1148,-79.39785924,88.45249267
1149,-69.24683284,63.78973607
1150,-64.93917889,52.94912023
1151,-74.27897361,76.12815249
1152,-76.7558651,82.12243402
1153,-68.95780059,62.78489736
1154,-75.24281525,78.27932551
1155,-71.72032258,69.45293255
1156,-72.88595308,72.53196481
1157,-75.44313783,78.7856305
1158,-70.20961877,66.01158358
1159,-67.64651026,59.55249267
1160,-70.86055718,67.45747801
1161,-72.98565982,72.77390029
1162,-73.25017595,73.51950147
1163,-72.75173021,72.26422287
1164,-61.65668622,45.06363636
1165,-72.19926686,70.74193548
1166,-77.39683284,83.71935484
1167,-67.20727273,58.58269795
1168,-70.55501466,66.75410557
1169,-77.76055718,84.45821114
1170,-69.40923754,63.84750733
1171,-76.15882698,80.62800587
1172,-76.04366569,80.12932551
1173,-70.67090909,67.04017595
1174,-73.37307918,73.5829912
1175,-65.79630499,55.29354839
1176,-71.85392962,69.98123167
1177,-72.51381232,71.79589443
1178,-70.43,66.55337243
1179,-66.70595308,57.33856305
1180,-70.098739,65.91217009
1181,-70.40199413,66.48152493
1182,-76.32369501,81.37375367
1183,-67.25454545,58.71187683
1184,-68.77747801,62.321261
1185,-69.21554252,63.54472141
1186,-71.60580645,69.45439883
1187,-74.61284457,76.81803519
1188,-71.69648094,69.71041056
1189,-71.52087977,69.02947214
1190,-70.48155425,66.77756598
1191,-67.91536657,60.33826979
1192,-69.99348974,65.54457478
1193,-72.57621701,71.6659824
1194,-71.14346041,68.21055718
1195,-74.20741935,75.77331378
1196,-70.63991202,67.32741935
1197,-65.35926686,54.20278592
1198,-70.3243695,66.06568915
1199,-80.95844575,92.43093842
1200,-77.68064516,84.48753666
1201,-68.86659824,62.76583578
1202,-73.55123167,74.3271261
1203,-71.96618768,70.63577713
1204,-75.09340176,78.10923754
1205,-73.90038123,75.54090909
1206,-70.35521994,66.68167155
1207,-72.42120235,71.60102639
1208,-70.34967742,66.66231672
1209,-67.96255132,60.68533724
1210,-66.93703812,58.1398827
1211,-74.50621701,76.85571848
1212,-69.57005865,64.70410557
1213,-78.21175953,86.00410557
1214,-81.87366569,95.48695015
1215,-77.07897361,83.52038123
1216,-73.49351906,74.56407625
1217,-69.23246334,63.90777126
1218,-68.3170088,62.05351906
1219,-66.51302053,57.37492669
1220,-70.4871261,67.31202346
1221,-71.50633431,69.70058651
1222,-70.99865103,68.36173021
1223,-68.30454545,61.88856305
1224,-66.1301173,56.75307918
1225,-77.09214076,83.26554252
1226,-77.8026393,84.92082111
1227,-76.22129032,81.13607038
1228,-74.31780059,76.25821114
1229,-69.57973607,64.4973607
1230,-78.16293255,85.75190616
1231,-75.84794721,79.84897361
1232,-69.53017595,64.31480938
1233,-65.96929619,55.80483871
1234,-75.98618768,80.52815249
1235,-76.46170088,81.67478006
1236,-69.95005865,65.78607038
1237,-70.87859238,67.91495601
1238,-63.81478006,50.67697947
1239,-72.56061584,72.05953079
1240,-76.49571848,81.59486804
1241,-68.21715543,61.23020528
1242,-71.7157478,70.13797654
1243,-76.99181818,82.92492669
1244,-77.1872434,83.25953079
1245,-76.02897361,80.30337243
1246,-70.20208211,66.07155425
1247,-71.79721408,69.94941349
1248,-67.55032258,59.50630499
1249,-76.14237537,80.7829912
1250,-70.58832845,66.72741935
1251,-79.55653959,88.84002933
1252,-68.44431085,61.7797654
1253,-64.31979472,51.33651026
1254,-74.99246334,77.71392962
1255,-79.94457478,89.90175953
1256,-65.73718475,55.00278592
1257,-73.24340176,73.51173021
1258,-73.32032258,73.78651026
1259,-66.96571848,58.05762463
1260,-69.91398827,65.09472141
1261,-74.56994135,76.67961877
1262,-78.33055718,85.8483871
1263,-73.10208211,73.18225806
1264,-74.17404692,75.57991202
1265,-75.61970674,79.28387097
1266,-71.93536657,70.2526393
1267,-69.06387097,63.13621701
1268,-72.97970674,72.62521994
1269,-77.28730205,83.39604106
1270,-73.8886217,75.0441349
1271,-77.01378299,82.72507331
1272,-75.56868035,79.05366569
1273,-75.92680352,79.86466276
1274,-70.76513196,66.99530792
1275,-69.67747801,64.58958944
1276,-66.39319648,56.42653959
1277,-69.45108504,64.01994135
1278,-74.18026393,75.89604106
1279,-75.86533724,79.89794721
1280,-70.79662757,67.47727273
1281,-64.21480938,51.02639296
1282,-72.74146628,72.16524927
1283,-76.50762463,81.51099707
1284,-72.93923754,72.8026393
1285,-72.30818182,70.98123167
1286,-74.10753666,75.42829912
1287,-76.99624633,82.4686217
1288,-72.54434018,71.66510264
1289,-71.51870968,69.18533724
1290,-73.20759531,73.24076246
1291,-70.87609971,67.69428152
1292,-72.15428152,70.6441349
1293,-70.71190616,67.07668622
1294,-70.10390029,65.71246334
1295,-68.32730205,61.24897361
1296,-71.79278592,69.85219941
1297,-74.23483871,75.86202346
1298,-72.99278592,72.85953079
1299,-67.12686217,58.37067449
1300,-75.1931085,78.30718475
1301,-69.6656305,64.79824047
1302,-69.14815249,63.36891496
1303,-73.88026393,74.95175953
1304,-71.79372434,69.81788856
1305,-71.45771261,69.02184751
1306,-68.17504399,60.93431085
1307,-69.33524927,63.77800587
1308,-69.48372434,64.12903226
1309,-67.41888563,59.02375367
1310,-74.0114956,75.25967742
1311,-72.73041056,72.09178886
1312,-69.87492669,65.05938416
1313,-66.11372434,56.08343109
1314,-70.75633431,67.13460411
1315,-73.0586217,72.92697947
1316,-69.97519062,65.4585044
1317,-70.26733138,66.10454545
1318,-73.48557185,73.70659824
1319,-75.77486804,79.56730205
1320,-76.65706745,81.72697947
1321,-73.24082111,73.24501466
1322,-68.81234604,62.44325513
1323,-73.56043988,74.04956012
1324,-75.4998827,79.05395894
1325,-72.4171261,71.1931085
1326,-80.02521994,89.93108504
1327,-72.29278592,70.96290323
1328,-61.18859238,43.55249267
1329,-66.02351906,55.57932551
1330,-69.53337243,64.36129032
1331,-76.50478006,81.21612903
1332,-72.74686217,72.28504399
1333,-77.23052786,83.15513196
1334,-71.88454545,70.05410557
1335,-68.11665689,60.76818182
1336,-75.99070381,80.29750733
1337,-73.10636364,73.06099707
1338,-68.32231672,61.28049853
1339,-69.13337243,63.27697947
1340,-76.18721408,80.65865103
1341,-69.51266862,64.23255132
1342,-71.61214076,69.29428152
1343,-73.93607038,75.0271261
1344,-70.51926686,66.4686217
1345,-70.52782991,66.54868035
1346,-69.19612903,63.53284457
1347,-65.33504399,53.99193548
1348,-72.38372434,71.52565982
1349,-77.83363636,84.69589443
1350,-71.47082111,68.8585044
1351,-69.06609971,63.27741935
1352,-67.18941349,58.72683284
1353,-64.96131965,53.2042522
1354,-75.65334311,79.31847507
1355,-75.26478006,78.53035191
1356,-74.38636364,76.3159824
1357,-73.38554252,73.7186217
1358,-63.5198827,49.51451613
1359,-71.3956305,68.8244868
1360,-78.06067449,85.24882698
1361,-80.98384164,92.67771261
1362,-73.38,73.61129032
1363,-61.4027566,44.20703812
1364,-67.13923754,58.49325513
1365,-69.58648094,64.31627566
1366,-67.13058651,58.19853372
1367,-67.69844575,59.8601173
1368,-74.60677419,76.5957478
1369,-66.99768328,57.97258065
1370,-77.81293255,84.54882698
1371,-69.85322581,64.92815249
1372,-66.69542522,57.21143695
1373,-75.95906158,80.00029326
1374,-81.4641349,93.66217009
1375,-86.7842522,106.907478
1376,-81.99630499,94.95410557
1377,-73.928739,74.82917889
1378,-71.74560117,69.57844575
1379,-72.50876833,71.38739003
1380,-72.46953079,71.36260997
1381,-77.94882698,85.02052786
1382,-76.22073314,80.7516129
1383,-68.98651026,62.77419355
1384,-68.76560117,62.20909091
1385,-79.13912023,87.85513196
1386,-69.56258065,64.21070381
1387,-63.96085044,50.47214076
1388,-73.21258065,73.09926686
1389,-72.2668915,70.79369501
1390,-70.90378299,67.45923754
1391,-75.5529912,79.0016129
1392,-73.61457478,74.21055718
1393,-76.71293255,81.60454545
1394,-69.99173021,65.31290323
1395,-72.93636364,72.52419355
1396,-66.35434018,56.1186217
1397,-72.10076246,70.33621701
1398,-70.63545455,66.59046921
1399,-71.58208211,69.23929619
1400,-70.23480938,65.70615836
1401,-68.32645161,61.27800587
1402,-76.64,81.55967742
1403,-75.83090909,79.61392962
1404,-72.35609971,70.92140762
1405,-77.13516129,82.86539589
1406,-72.25794721,70.83914956
1407,-63.91187683,50.22140762
1408,-68.70175953,62.13196481
1409,-76.45914956,81.25967742
1410,-69.44671554,64.02917889
1411,-69.88648094,65.01129032
1412,-73.2788563,73.11832845
1413,-72.57785924,71.53812317
1414,-66.64536657,57.02580645
1415,-70.28774194,66.07492669
1416,-74.45753666,76.25014663
1417,-70.50633431,66.52243402
1418,-71.49651026,69.0473607
1419,-74.95706745,77.59061584
1420,-70.39129032,66.33196481
1421,-68.43099707,61.36891496
1422,-75.13020528,77.70454545
1423,-76.75392962,81.94897361
1424,-64.24372434,51.17199413
1425,-73.77046921,74.50131965
1426,-69.37486804,63.81656891
1427,-65.67651026,54.58900293
1428,-67.61560117,59.38357771
1429,-61.47014663,44.23255132
1430,-70.9711437,67.71378299
1431,-74.42762463,76.24868035
1432,-73.57624633,74.09457478
1433,-70.88706745,67.33313783
1434,-65.9840176,55.55205279
1435,-67.40583578,58.90131965
1436,-74.62633431,76.73812317
1437,-72.83741935,72.19252199
1438,-64.36894428,51.55469208
1439,-70.68818182,67.03387097
1440,-76.90973607,82.21202346
1441,-75.79920821,79.53651026
1442,-71.55718475,69.04325513
1443,-66.12659824,55.61158358
1444,-71.9568915,70.11583578
1445,-75.81548387,79.55703812
1446,-76.84316716,82.17756598
1447,-74.72190616,77.01187683
1448,-67.9997654,60.46495601
1449,-74.98214076,77.58548387
1450,-74.05739003,75.19296188
1451,-71.58307918,69.27111437
1452,-67.56307918,59.21744868
1453,-74.56460411,76.38035191
1454,-77.03307918,82.41774194
1455,-74.38272727,75.94765396
1456,-70.50539589,66.60073314
1457,-66.67568915,57.05395894
1458,-68.30304985,61.19017595
1459,-71.74741935,69.47302053
1460,-74.0670088,75.2829912
1461,-76.79070381,81.91260997
1462,-66.35944282,56.40630499
1463,-71.12583578,67.99604106
1464,-71.87322581,69.83519062
1465,-74.64231672,76.73592375
1466,-72.3740176,71.1659824
1467,-72.73703812,72.04970674
1468,-71.65055718,69.40131965
1469,-65.01384164,52.87184751
1470,-74.1316129,75.37302053
1471,-73.06530792,72.88504399
1472,-70.44615836,66.46730205
1473,-78.86565982,87.08900293
1474,-83.89809384,99.55278592
1475,-74.3886217,76.10351906
1476,-71.20354839,68.16466276
1477,-78.79888563,86.94956012
1478,-75.10612903,77.86979472
1479,-73.88369501,74.95117302
1480,-65.34803519,54.02258065
1481,-67.03706745,58.01422287
1482,-79.59272727,88.85718475
1483,-73.69026393,74.471261
1484,-75.36407625,78.64662757
1485,-72.27087977,71.00527859
1486,-70.02994135,65.4542522
1487,-77.57214076,83.83504399
1488,-68.30046921,61.23504399
1489,-63.14909091,48.41158358
1490,-71.71404692,69.54354839
1491,-67.86935484,59.99046921
1492,-69.99519062,65.25923754
1493,-74.2255132,75.68841642
1494,-75.37844575,78.54692082
1495,-67.62897361,59.40234604
1496,-73.09131965,72.79794721
1497,-70.10888563,65.57829912
1498,-65.09357771,53.1829912
1499,-66.22618768,56.17214076
1500,-74.80252199,77.36187683
