,Lost Data,Number of Iterations,Reward
225,66.40361152,226,-68.82986823
226,74.17442655,227,-71.97967789
227,61.44333821,228,-66.85893607
228,77.45656418,229,-73.29082479
229,80.67213275,230,-74.70467545
230,73.34612006,231,-71.67641776
231,73.69975598,232,-71.84447047
232,79.40722304,233,-74.16332845
233,66.8625183,234,-69.13251342
234,69.68589556,235,-70.28138604
235,63.22303563,236,-67.57398731
236,87.72410932,237,-77.60648121
237,99.81190825,238,-81.57947291
238,99.82967301,239,-80.42869693
239,112.0208882,240,-84.48014641
240,105.9359688,241,-82.17868228
241,91.63543192,242,-77.83499268
242,97.84568082,243,-79.94061493
243,100.129185,244,-80.27324549
244,97.0079551,245,-78.93324549
245,95.85392875,246,-79.19540264
246,100.9893119,247,-80.93818448
247,89.45963885,248,-75.64037091
248,72.86032211,249,-70.56970229
249,109.6320644,250,-83.90382626
250,83.54724256,251,-74.67121523
251,90.07969741,252,-76.64437286
252,114.7533431,253,-85.22710591
253,103.965837,254,-80.91405564
254,99.32264519,255,-80.12949732
255,92.7080039,256,-77.79598829
256,90.02679356,257,-77.65908248
257,79.1488531,258,-73.37916057
258,104.8897023,259,-83.6352367
259,117.476818,260,-85.73572474
260,117.2788189,261,-86.52621767
261,86.08887262,262,-75.50826745
262,95.31498292,263,-79.8661103
263,87.69253294,264,-76.23879941
264,117.7740361,265,-86.03469985
265,102.7705222,266,-81.53963885
266,92.21093216,267,-77.83459248
267,85.25431918,268,-76.34062469
268,87.66598341,269,-76.13130307
269,86.66603221,270,-76.95289409
270,106.9581747,271,-82.15442655
271,103.4410444,272,-82.70121035
272,81.44982918,273,-74.0279551
273,86.7375305,274,-76.65645681
274,82.72630551,275,-74.62273304
275,95.96842362,276,-78.66286969
276,82.71483651,277,-74.62156174
277,92.06632504,278,-78.04541728
278,91.37061981,279,-78.37767692
279,122.6574427,280,-87.47903367
280,106.7594924,281,-83.34532943
281,115.6108346,282,-85.35755979
282,93.26183504,283,-76.91551977
283,98.40995608,284,-80.34519278
284,109.307223,285,-84.03206442
285,88.16349439,286,-77.16998536
286,86.98491947,287,-76.72686188
287,114.6018058,288,-85.96102489
288,78.95046364,289,-74.21610542
289,98.62410932,290,-80.51821376
290,129.1461689,291,-90.18775012
291,102.5811615,292,-82.46609078
292,94.86388482,293,-79.07830161
293,85.82352367,294,-77.18519278
294,79.26832601,295,-73.71343094
295,92.4875549,296,-78.24392387
296,105.2289898,297,-82.79437775
297,76.73245486,298,-72.93578331
298,84.72850171,299,-75.44923377
299,81.15592972,300,-74.00141532
300,91.90087848,301,-77.60954612
301,73.30844314,302,-72.37584187
302,84.93142997,303,-76.34324061
303,87.98897023,304,-76.37933626
304,98.80697901,305,-79.91517814
305,84.54504636,306,-75.18966325
306,118.2695461,307,-89.68239141
307,89.40741825,308,-76.81372377
308,97.78843338,309,-80.79302099
309,88.00658858,310,-76.17774524
310,123.1487555,311,-87.20996584
311,97.13679844,312,-79.80762323
312,78.59189849,313,-72.94505612
313,95.15983407,314,-78.57369449
314,84.63001464,315,-75.66410932
315,90.6102489,316,-77.07548072
316,81.72484139,317,-74.29462177
317,82.95592972,318,-75.22312347
318,101.0106881,319,-80.21223036
319,125.5675939,320,-88.33391898
320,64.76720351,321,-68.64114202
321,94.0727672,322,-78.64252806
322,102.8116154,323,-82.41161542
323,69.95261103,324,-70.75874085
324,74.04167887,325,-72.56152269
325,102.2765251,326,-82.90328941
326,91.19917033,327,-78.25004392
327,87.20858956,328,-76.25068814
328,83.25466081,329,-75.49512933
329,82.05739385,330,-74.88371889
330,81.4738897,331,-74.62493899
331,79.27369449,332,-74.13431918
332,98.31659346,333,-80.26782821
333,99.38311371,334,-80.45529527
334,77.18008785,335,-72.51015129
335,83.70610054,336,-74.94315276
336,73.89165447,337,-71.94148365
337,90.79897511,338,-78.14121035
338,129.0677404,339,-90.75008297
339,102.6017082,340,-81.74151293
340,68.08130796,341,-69.52998536
341,77.35622255,342,-72.53448511
342,79.48130796,343,-74.30667643
343,92.84533919,344,-78.73964861
344,89.81410444,345,-76.71968765
345,84.8931674,346,-75.76326989
346,103.4220107,347,-82.16529039
347,81.83684724,348,-74.235959
348,106.6921913,349,-81.78595412
349,95.94455832,350,-78.35732552
350,97.05183016,351,-79.32878477
351,91.12864812,352,-77.77088336
352,80.29853587,353,-74.71897511
353,111.6621767,354,-83.13583211
354,102.8005857,355,-81.23931674
355,112.5884822,356,-83.64861884
356,91.40785749,357,-77.64318204
357,85.91464129,358,-75.06180576
358,103.9023914,359,-81.2886286
359,108.8012689,360,-82.07443631
360,84.54026354,361,-74.72484139
361,102.8680332,362,-82.49469985
362,101.5506589,363,-79.11611518
363,102.6155686,364,-81.10698878
364,88.1454368,365,-76.30429478
365,87.80575891,366,-76.35583211
366,94.77125427,367,-79.20596388
367,88.74236213,368,-76.48352367
368,129.9914592,369,-88.89067838
369,84.13103953,370,-73.86227428
370,124.7516837,371,-89.40482186
371,118.0325525,372,-85.55757931
372,117.1317716,373,-85.63211323
373,95.68164959,374,-78.64869693
374,108.0734505,375,-82.58906784
375,88.89219131,376,-76.86190337
376,94.27901415,377,-78.75138116
377,79.61810639,378,-74.28452904
378,100.0790142,379,-80.82906784
379,69.72679356,380,-70.89779405
380,100.756857,381,-80.18146413
381,103.0814544,382,-81.26235237
382,99.55466081,383,-81.13591996
383,121.0282089,384,-87.55550024
384,92.82415813,385,-77.72653978
385,121.4706686,386,-87.219551
386,111.3115178,387,-84.41357735
387,75.19897511,388,-73.29262079
388,68.16471449,389,-70.35641776
389,112.4846755,390,-84.05145925
390,111.5634944,391,-83.71592972
391,135.3221083,392,-96.19960957
392,80.6295754,393,-74.59614446
393,84.08433382,394,-75.47048316
394,117.9887262,395,-90.44463641
395,106.8909224,396,-80.72367008
396,112.2740361,397,-84.84982918
397,110.3591996,398,-82.60170815
398,69.18643241,399,-70.40102489
399,105.5786725,400,-83.97671059
400,126.4847731,401,-89.09683748
401,79.46261591,402,-73.55005368
402,63.95148853,403,-68.74482186
403,106.4853587,404,-82.89551
404,118.6433382,405,-87.80384578
405,80.56037091,406,-75.3461591
406,96.31849683,407,-79.95931674
407,83.63157638,408,-76.29401659
408,82.15275744,409,-75.58560273
409,100.9322108,410,-81.16888238
410,88.71015129,411,-76.15682772
411,142.9432894,412,-94.9345144
412,80.05061005,413,-73.47192777
413,106.0669595,414,-82.63005368
414,86.93191801,415,-76.55558809
415,89.7852611,416,-76.63494388
416,85.40073206,417,-76.5565837
417,84.38516349,418,-76.19110786
418,65.85597853,419,-69.34507565
419,105.5419229,420,-81.89051245
420,78.05256223,421,-73.91355783
421,67.26627623,422,-70.03925817
422,97.2954612,423,-81.54653978
423,117.3081991,424,-86.05334309
424,109.2689605,425,-83.62656906
425,97.77540264,426,-79.86833577
426,102.1736945,427,-81.29602733
427,108.3021962,428,-82.48120059
428,67.65139092,429,-70.23332357
429,83.01312836,430,-75.49661298
430,108.1009761,431,-81.74551489
431,85.538653,432,-77.36163006
432,77.72362128,433,-73.7631918
433,95.62625671,434,-80.38666667
434,64.76066374,435,-68.7190532
435,110.8386042,436,-84.02651049
436,78.82874573,437,-72.9668326
437,96.8261591,438,-78.90054661
438,90.12235237,439,-76.83322596
439,67.96281113,440,-69.93744265
440,100.348121,441,-80.17487555
441,73.97891654,442,-71.37219131
442,78.74104441,443,-73.33609566
443,92.96266471,444,-76.94299658
444,83.36715471,445,-74.04915569
445,70.20283065,446,-69.52964373
446,72.36730112,447,-71.00646169
447,100.3468033,448,-79.93667155
448,84.76622743,449,-74.35890678
449,79.12591508,450,-72.79067838
450,85.3477306,451,-74.96339678
451,114.5156174,452,-83.46730112
452,86.25314788,453,-74.8563104
453,112.3773548,454,-80.67592972
454,89.21425085,455,-77.20180576
455,103.377306,456,-78.91851635
456,101.8506101,457,-77.88787701
457,105.7457784,458,-80.11602733
458,129.2312836,459,-88.08831625
459,103.7668619,460,-80.19098097
460,86.71166423,461,-75.16001952
461,92.27676916,462,-76.98806247
462,125.3636408,463,-85.9304734
463,95.91532455,464,-77.7238653
464,139.0668131,465,-89.05644705
465,113.297267,466,-84.18347487
466,89.72342606,467,-75.77126403
467,139.988287,468,-92.51093216
468,134.8405076,469,-90.42009761
469,104.6091264,470,-81.44174719
470,99.09580283,471,-79.84354319
471,118.3987311,472,-83.99760859
472,101.0810151,473,-78.21986335
473,93.2931674,474,-76.63986335
474,100.9512933,475,-79.15016105
475,101.5273304,476,-79.62752562
476,118.1798926,477,-83.92325037
477,120.5943387,478,-83.56130796
478,116.8181064,479,-82.67990239
479,100.1938019,480,-80.65463153
480,122.154856,481,-84.30508541
481,113.5981454,482,-82.66937042
482,150.004978,483,-93.86924353
483,87.31918009,484,-75.17803807
484,133.2654466,485,-88.54092728
485,91.41356759,486,-74.79017082
486,111.0876525,487,-82.88650073
487,124.0124451,488,-85.5034651
488,137.9494388,489,-88.39549048
489,115.6306979,490,-83.28278184
490,113.8315276,491,-83.67292338
491,150.8998536,492,-92.64739873
492,119.8240117,493,-85.96986823
493,123.6377257,494,-85.96704734
494,107.1114202,495,-81.91533431
495,135.6397267,496,-89.62558321
496,123.7656906,497,-87.35669107
497,119.6529039,498,-84.95828209
498,111.4045876,499,-83.87393851
499,133.6382626,500,-91.83475842
500,108.7201562,501,-82.16400195
501,152.0293314,502,-96.56478282
502,100.5781845,503,-79.88451928
503,98.53596877,504,-80.28163982
504,95.51620303,505,-79.22014641
505,117.2891166,506,-86.25117618
506,101.3697901,507,-79.85757931
507,103.3756467,508,-82.44737921
508,88.24338702,509,-76.74635432
509,90.75383114,510,-78.21661298
510,89.16578819,511,-77.89447535
511,106.5207418,512,-84.02752562
512,111.5366032,513,-85.23665203
513,111.0394827,514,-85.37650561
514,87.118204,515,-76.60057589
515,109.0241093,516,-85.3570815
516,98.95329429,517,-80.49444607
517,106.5365056,518,-82.75808687
518,96.18892143,519,-79.57830161
519,106.4959004,520,-82.75941435
520,86.91537335,521,-75.87620303
521,72.74782821,522,-71.94271352
522,92.45412396,523,-78.17149829
523,82.70209858,524,-74.81070766
524,116.4487555,525,-84.20444119
525,98.43772572,526,-78.99636896
526,91.55207418,527,-77.87900439
527,71.33045388,528,-71.20592484
528,91.42972182,529,-77.72244998
529,109.7545144,530,-82.23245486
530,79.18599317,531,-73.88645193
531,91.59311859,532,-76.76194241
532,82.5341142,533,-74.8638165
533,77.80239141,534,-73.90402147
534,103.0626159,535,-81.28995608
535,87.40956564,536,-75.72834553
536,65.50849195,537,-69.04722304
537,76.68282089,538,-73.48376769
538,92.28623719,539,-78.82298682
539,91.44924353,540,-78.52552465
540,72.35383114,541,-71.0113226
541,125.4734993,542,-89.08398243
542,82.50078087,543,-75.66941923
543,76.1783797,544,-72.7919961
544,125.0354319,545,-88.39582235
545,111.7698389,546,-84.03346022
546,87.09838946,547,-75.70685212
547,97.55885798,548,-79.66580771
548,81.38003904,549,-74.23869204
549,73.74119082,550,-71.60555393
550,111.8467545,551,-82.10375793
551,116.704002,552,-84.68355295
552,108.3606637,553,-81.12074183
553,109.3887262,554,-82.3147877
554,126.9334797,555,-87.71921913
555,80.54275256,556,-73.71148853
556,126.25959,557,-88.35205466
557,58.84333821,558,-66.363592
558,71.87974622,559,-71.24506589
559,92.86471449,560,-79.12880429
560,98.8363104,561,-79.24194241
561,84.94538799,562,-76.78342606
562,147.4065886,563,-95.06902879
563,94.45090288,564,-78.09466081
564,75.06944851,565,-71.62465593
565,93.89019034,566,-77.8352367
566,100.4950708,567,-80.14653978
567,82.14011713,568,-75.05370425
568,122.129429,569,-87.26221571
569,68.91737433,570,-70.73996096
570,112.5338214,571,-83.97033675
571,100.2236701,572,-79.37497316
572,106.8464129,573,-82.20147389
573,70.59389946,574,-71.15483651
574,119.9928746,575,-86.11720839
575,91.61805759,576,-78.35805759
576,85.33318692,577,-75.47758907
577,133.741386,578,-89.90553441
578,72.36217667,579,-72.096408
579,104.6393851,580,-81.51387994
580,95.02357247,581,-79.32153245
581,80.33728648,582,-73.86600293
582,134.3335774,583,-89.43328453
583,104.3448023,584,-80.97071742
584,92.34040996,585,-79.15212299
585,84.15104929,586,-75.19482674
586,87.81957052,587,-75.8323182
587,93.94411908,588,-79.34607125
588,92.80810151,589,-77.7242655
589,78.55275744,590,-73.71539287
590,97.7523182,591,-78.89375305
591,86.60561249,592,-77.14151293
592,113.1532455,593,-83.13391898
593,97.74709614,594,-79.28234261
594,124.0124451,595,-87.38096633
595,105.7841386,596,-83.65138116
596,85.04084919,597,-75.60467545
597,115.3526598,598,-86.17400683
598,154.3221083,599,-96.67979502
599,109.0099073,600,-84.27502196
600,98.50995608,601,-78.82931186
601,92.25300146,602,-77.95268912
602,117.5617862,603,-85.39757931
603,109.6078575,604,-83.17964861
604,121.579795,605,-86.15314788
605,111.2752074,606,-84.50544656
606,81.25392875,607,-73.20142509
607,92.89502196,608,-76.21535383
608,124.8268424,609,-86.48808199
609,140.9419229,610,-91.75134212
610,117.1097609,611,-84.61452416
611,96.33889702,612,-77.77591996
612,143.165593,613,-93.1515471
613,125.7749634,614,-86.2570327
614,113.6987799,615,-83.16350415
615,124.7099561,616,-87.87251342
616,163.0020498,617,-97.80379697
617,158.6692533,618,-94.96477306
618,142.1684724,619,-90.31809663
619,140.46857,620,-90.21866276
620,145.8173743,621,-90.22860908
621,186.7790142,622,-103.9719766
622,149.3021474,623,-94.60568082
623,170.0922401,624,-99.19892631
624,150.3331381,625,-95.26575891
625,126.4163982,626,-86.59632992
626,149.9277696,627,-92.99502196
627,168.4899463,628,-96.35571498
628,157.0108346,629,-95.50394339
629,147.7418741,630,-93.25072718
630,127.5839922,631,-86.38205954
631,96.08472426,632,-77.48220595
632,123.3197657,633,-84.86865788
633,159.8289898,634,-98.65341142
634,154.5479746,635,-95.17399707
635,121.0970717,636,-86.18504636
636,125.4994143,637,-85.28883358
637,141.3454856,638,-90.61286481
638,141.4016593,639,-90.82493899
639,133.6888238,640,-88.27225964
640,115.1334797,641,-83.31839922
641,122.1230356,642,-85.37410444
642,148.1607613,643,-93.71330405
643,93.59409468,644,-77.38370913
644,104.8720839,645,-80.11525622
645,130.5203514,646,-87.49584187
646,125.6539287,647,-85.61686676
647,100.7630551,648,-79.30644217
648,147.3329917,649,-92.98785749
649,92.56939971,650,-76.30326013
650,86.47066862,651,-75.75054173
651,122.1222548,652,-86.42918497
652,135.1848219,653,-90.02878477
653,132.1635432,654,-88.69435822
654,87.94450952,655,-73.35398731
655,93.3647633,656,-77.58480234
656,91.8954124,657,-77.06392387
657,94.44382626,658,-76.37587116
658,101.5400195,659,-80.23167399
659,124.6961445,660,-86.78304539
660,86.77066862,661,-75.63237677
661,104.9077599,662,-80.08731088
662,106.6048316,663,-82.02748658
663,108.4051245,664,-81.11021962
664,100.0806247,665,-79.08081015
665,100.9146413,666,-80.40075159
666,88.20702782,667,-75.50096633
667,82.29385066,668,-74.30236213
668,92.20375793,669,-77.53255246
669,106.5412396,670,-81.43714007
670,99.95397755,671,-79.63800878
671,78.47423133,672,-72.12761347
672,82.63138116,673,-75.09989263
673,113.2198633,674,-83.7079063
674,85.10200098,675,-75.2545632
675,102.2105417,676,-80.67923865
676,77.43674963,677,-73.44736945
677,91.02176672,678,-76.61075647
678,96.17789165,679,-78.80961445
679,104.2866276,680,-79.77809663
680,84.87296242,681,-75.05435822
681,83.87252318,682,-74.95432894
682,67.99292338,683,-69.70082967
683,77.50722304,684,-72.90552465
684,96.99463153,685,-78.48648121
685,105.116203,686,-82.25511957
686,93.88379697,687,-76.98128843
687,79.08042948,688,-72.99625183
688,104.8128843,689,-80.95370425
689,98.61166423,690,-79.2799512
690,151.6123963,691,-95.91460224
691,87.31312836,692,-76.83740361
692,109.574817,693,-82.83236701
693,101.9637872,694,-80.54466569
694,111.1761835,695,-83.49560761
695,91.86256711,696,-77.417306
696,95.4454368,697,-78.22868716
697,97.07745242,698,-78.41760859
698,110.2507077,699,-83.17031723
699,116.999756,700,-84.53733529
700,112.8536847,701,-84.39574427
701,142.6571986,702,-92.71807711
702,92.86046852,703,-77.67469009
703,106.1217667,704,-81.75446559
704,113.0406052,705,-83.13742313
705,134.275549,706,-89.77903367
706,102.8576379,707,-79.86487067
707,98.92122987,708,-79.81861396
708,91.96676428,709,-77.58978038
709,104.8315276,710,-80.65052221
710,99.71761835,711,-80.0366325
711,123.6673499,712,-86.44400195
712,127.9764763,713,-89.27453392
713,129.1946803,714,-88.67421181
714,91.80126891,715,-76.68122011
715,135.8763299,716,-91.45838946
716,91.99160566,717,-77.6299756
717,102.2191313,718,-80.39399707
718,102.4239141,719,-80.19016105
719,103.8812592,720,-80.36533919
720,126.9679356,721,-87.62099561
721,98.25788189,722,-79.07255246
722,112.558858,723,-83.59430942
723,142.370571,724,-92.07877989
724,122.3264031,725,-86.4527672
725,116.1449488,726,-83.63538311
726,121.5030259,727,-85.63830161
727,122.9029283,728,-86.06575891
728,110.6918985,729,-81.1779307
729,99.99399707,730,-79.05225964
730,117.3462177,731,-84.142245
731,108.1663738,732,-81.28973158
732,134.8151781,733,-89.96047828
733,133.9304051,734,-88.91867252
734,104.2964861,735,-80.28643241
735,128.8410444,736,-87.56252806
736,128.134163,737,-86.7956369
737,135.2208882,738,-89.05638848
738,134.6691069,739,-89.29004392
739,123.7898975,740,-86.31537335
740,129.0872621,741,-88.89991215
741,110.1965349,742,-82.67695461
742,138.8246462,743,-91.79779405
743,98.53870181,744,-79.60118106
744,123.8946315,745,-86.60226452
745,118.1038067,746,-85.50604197
746,115.3642265,747,-84.2254856
747,130.8308931,748,-88.61883846
748,107.8131772,749,-81.71385066
749,96.51888726,750,-77.86109322
750,110.3941923,751,-81.6449878
751,122.9465593,752,-86.74646169
752,142.8290386,753,-93.83805759
753,140.4180088,754,-91.12596388
754,117.7856515,755,-83.35120547
755,111.8273792,756,-83.2538897
756,137.745632,757,-91.51260127
757,126.8910688,758,-86.96945827
758,131.7128355,759,-89.04116154
759,133.5776476,760,-91.34491947
760,134.5077599,761,-89.75356759
761,132.4827233,762,-88.3315471
762,96.47979502,763,-78.12827721
763,137.7940947,764,-91.83286481
764,139.4450952,765,-90.92371889
765,99.46876525,766,-79.4261103
766,109.589019,767,-82.05107857
767,128.3949732,768,-87.42485115
768,125.8821376,769,-86.91215227
769,118.145144,770,-85.10993655
770,155.9898975,771,-95.74124939
771,153.7881406,772,-95.3661591
772,109.1355295,773,-81.51707174
773,106.5772572,774,-81.18775988
774,121.0788677,775,-85.56234261
775,96.32576867,776,-79.25895559
776,122.6679844,777,-87.15528551
777,101.229673,778,-79.3349634
778,107.50898,779,-82.51091264
779,124.007223,780,-86.39449488
780,139.4278673,781,-91.43122499
781,84.20605173,782,-74.97378233
782,92.64651049,783,-78.65426061
783,108.4331869,784,-81.55238653
784,130.4657882,785,-90.13921913
785,114.354612,786,-85.37825281
786,112.9799902,787,-83.05485603
787,102.3132748,788,-80.32135676
788,109.7302099,789,-83.34596388
789,82.06334797,790,-74.58204978
790,143.7445095,791,-93.63225964
791,67.70775988,792,-68.81224012
792,96.4102489,793,-78.67952172
793,106.1617374,794,-82.25825281
794,82.49414348,795,-74.55427038
795,93.20610054,796,-77.29537335
796,83.53875061,797,-75.72613958
797,90.54270376,798,-76.43328453
798,84.15954124,799,-75.04888238
799,87.32059541,800,-75.93165447
800,87.32586628,801,-77.13337238
801,85.33562714,802,-76.44025378
802,106.1473402,803,-81.40500732
803,94.9590532,804,-78.457755
804,85.19960957,805,-74.63108834
805,73.34163006,806,-71.49795022
806,82.79067838,807,-74.69313812
807,75.27852611,808,-71.59262079
808,71.95612494,809,-71.96961445
809,74.65490483,810,-72.3207223
810,109.3587116,811,-83.01288433
811,83.47467057,812,-74.21026842
812,79.50624695,813,-74.73612494
813,84.90517326,814,-75.69462177
814,75.04211811,815,-72.07028795
815,92.02054661,816,-78.2123182
816,89.5523182,817,-76.96538799
817,64.82679356,818,-67.79772572
818,64.75212299,819,-69.08532943
819,73.22420693,820,-72.19890678
820,77.73343094,821,-73.48161054
821,93.79019034,822,-77.86722304
822,74.71332357,823,-71.17547096
823,90.75197657,824,-76.23173255
824,111.5118106,825,-84.34313324
825,96.88316252,826,-78.44360176
