,Lost Data,Number of Iterations,Reward
353,86.42177734,354,-75.77647461
354,76.19755859,355,-71.7859082
355,74.93994141,356,-71.25698242
356,81.296875,357,-73.78632813
357,80.0965332,358,-73.41922852
358,76.59648438,359,-72.02116211
359,76.02636719,360,-71.82338867
360,80.85078125,361,-73.85007813
361,76.8262207,362,-72.26564453
362,75.70112305,363,-71.82976563
363,84.90512695,364,-75.5150293
364,77.8362793,365,-72.61009766
365,82.42207031,366,-74.51667969
366,77.87709961,367,-72.70430664
367,84.04033203,368,-74.66081055
368,80.28852539,369,-73.23943359
369,76.87075195,370,-71.93360352
370,86.41953125,371,-75.90326172
371,79.93789063,372,-73.2200293
372,85.97416992,373,-75.5881543
373,90.73881836,374,-77.36510742
374,74.90883789,375,-70.980625
375,87.79775391,376,-76.05269531
376,80.71669922,377,-73.2380957
377,75.78828125,378,-71.29675781
378,83.06459961,379,-74.28345703
379,73.77089844,380,-70.68658203
380,81.32460938,381,-73.87164063
381,70.65957031,382,-69.57754883
382,80.33432617,383,-73.40082031
383,82.84536133,384,-74.46651367
384,81.87802734,385,-74.05516602
385,85.95107422,386,-75.69927734
386,84.65444336,387,-75.28194336
387,79.60712891,388,-73.17610352
388,81.63452148,389,-74.19287109
389,78.5065918,390,-72.86625977
390,73.87412109,391,-71.11141602
391,79.76171875,392,-73.59169922
392,82.16245117,393,-74.36986328
393,76.44106445,394,-72.09522461
394,74.1965332,395,-71.20131836
395,77.24272461,396,-72.59826172
396,82.02827148,397,-74.63699219
397,71.53515625,398,-70.41118164
398,72.21938477,399,-70.72491211
399,77.80512695,400,-73.06541016
400,78.99077148,401,-73.43175781
401,80.25273438,402,-74.06764648
402,73.93325195,403,-71.55010742
403,74.69145508,404,-71.88048828
404,76.10556641,405,-72.48055664
405,83.446875,406,-75.68148438
406,68.76816406,407,-69.71161133
407,74.60991211,408,-72.20358398
408,74.49057617,409,-71.99349609
409,75.9449707,410,-72.77984375
410,78.47768555,411,-73.7287207
411,76.28989258,412,-72.97811523
412,69.0921875,413,-69.98892578
413,71.31567383,414,-70.93764648
414,68.659375,415,-69.84143555
415,82.2206543,416,-75.16633789
416,72.878125,417,-71.46838867
417,74.57670898,418,-72.16393555
418,78.01362305,419,-73.52869141
419,75.49438477,420,-72.40454102
420,69.90927734,421,-70.26839844
421,67.93286133,422,-69.53886719
422,79.3159668,423,-74.19904297
423,73.88691406,424,-72.00837891
424,72.50966797,425,-71.49019531
425,72.87895508,426,-71.7096875
426,77.75083008,427,-73.65208984
427,78.73266602,428,-74.19814453
428,76.08085937,429,-72.98239258
429,80.53652344,430,-74.85499023
430,69.15454102,431,-70.2362793
431,78.27055664,432,-74.0037793
432,71.64350586,433,-71.22112305
433,69.71186523,434,-70.473125
434,74.00043945,435,-72.10798828
435,77.55844727,436,-73.61126953
436,79.09741211,437,-74.23588867
437,69.765625,438,-70.45092773
438,80.23085938,439,-74.81963867
439,76.28237305,440,-73.15601563
440,80.31967773,441,-74.76922852
441,73.44477539,442,-71.96677734
442,79.56870117,443,-74.37264648
443,75.06274414,444,-72.55976563
444,74.39301758,445,-72.35095703
445,79.43251953,446,-74.46783203
446,66.75351562,447,-69.23949219
447,85.065625,448,-76.66956055
448,79.39902344,449,-74.27010742
449,70.02084961,450,-70.54032227
450,74.58222656,451,-72.30408203
451,72.92851562,452,-71.56007813
452,71.88793945,453,-71.14970703
453,89.73339844,454,-78.36796875
454,81.18291016,455,-74.96852539
455,77.92421875,456,-73.62354492
456,64.65761719,457,-68.33228516
457,69.60561523,458,-70.27291016
458,69.26435547,459,-70.19866211
459,76.41464844,460,-73.08661133
460,71.59477539,461,-71.22213867
461,82.29414063,462,-75.53826172
462,68.91728516,463,-70.17848633
463,67.64150391,464,-69.59078125
464,76.00961914,465,-73.0237207
465,70.35922852,466,-70.66200195
466,75.64355469,467,-72.80820313
467,71.62529297,468,-71.2096875
468,72.54619141,469,-71.59538086
469,79.24604492,470,-74.38665039
470,74.13300781,471,-72.31921875
471,78.40942383,472,-74.05493164
472,68.19853516,473,-69.98131836
473,73.37578125,474,-72.07833984
474,78.1284668,475,-73.98771484
475,83.97211914,476,-76.40305664
476,72.86899414,477,-72.04701172
477,70.35068359,478,-71.02479492
478,70.47568359,479,-71.1053125
479,73.32412109,480,-72.174375
480,84.34736328,481,-76.68694336
481,64.88007813,482,-68.75208008
482,75.43588867,483,-73.03885742
483,73.15371094,484,-72.25269531
484,78.7559082,485,-74.45939453
485,71.53422852,486,-71.58634766
486,72.34790039,487,-71.99580078
487,80.08173828,488,-75.08420898
488,69.63994141,489,-70.88380859
489,67.14672852,490,-69.78398438
490,75.69941406,491,-73.34299805
491,71.03720703,492,-71.40487305
492,70.98398437,493,-71.35575195
493,70.73388672,494,-71.37070313
494,81.58081055,495,-75.76220703
495,76.63520508,496,-73.69583008
496,72.14750977,497,-71.99035156
497,71.00595703,498,-71.47831055
498,71.73955078,499,-71.74416016
499,72.83535156,500,-72.33018555
500,73.9800293,501,-72.81662109
501,71.35737305,502,-71.76609375
502,68.5375,503,-70.55074219
503,76.48242188,504,-73.8402832
504,69.77866211,505,-71.1275293
505,76.62348633,506,-73.9040332
506,72.1121582,507,-72.05482422
507,68.93666992,508,-70.77950195
508,73.47548828,509,-72.65044922
509,72.06162109,510,-72.12665039
510,66.92202148,511,-70.05030273
511,76.54873047,512,-74.01011719
512,69.27768555,513,-71.01161133
513,66.83105469,514,-70.08105469
514,70.84316406,515,-71.72837891
515,75.71538086,516,-73.61623047
516,72.25249023,517,-72.21691406
517,73.73369141,518,-72.85333984
518,75.39887695,519,-73.52380859
519,75.24086914,520,-73.44839844
520,69.1059082,521,-70.99539063
521,67.44208984,522,-70.30813477
522,71.65263672,523,-71.99333008
523,71.96586914,524,-72.18405273
524,72.09990234,525,-72.17785156
525,69.10078125,526,-71.00505859
526,74.67143555,527,-73.22575195
527,81.00336914,528,-75.83787109
528,66.85712891,529,-70.12737305
529,69.89077148,530,-71.35962891
530,71.51079102,531,-71.99640625
531,65.86572266,532,-69.70737305
532,71.53242187,533,-72.05950195
533,74.63955078,534,-73.249375
534,82.52993164,535,-76.49
535,79.92236328,536,-75.40522461
536,66.57529297,537,-70.07298828
537,74.77724609,538,-73.3950293
538,75.37143555,539,-73.64881836
539,73.94624023,540,-73.05798828
540,67.49711914,541,-70.45514648
541,84.55385742,542,-77.44117188
542,69.17954102,543,-70.88250977
543,69.60541992,544,-71.14416992
544,77.37617188,545,-74.27273438
545,66.98959961,546,-70.07220703
546,81.11362305,547,-75.63539063
547,74.44462891,548,-72.97926758
548,72.22333984,549,-72.01726563
549,77.77236328,550,-74.29058594
550,72.56015625,551,-72.17591797
551,69.29853516,552,-70.91667969
552,70.6534668,553,-71.44864258
553,68.16723633,554,-70.48955078
554,75.47929688,555,-73.44611328
555,64.82319336,556,-69.1219043
556,75.26181641,557,-73.3369043
557,73.71552734,558,-72.75256836
558,71.54287109,559,-71.8068457
559,65.43857422,560,-69.31239258
560,73.47124023,561,-72.56549805
561,76.69951172,562,-73.96276367
562,68.10922852,563,-70.50907227
563,78.95913086,564,-74.88003906
564,66.35014648,565,-69.61476562
565,73.61630859,566,-72.63475586
566,73.71079102,567,-72.71478516
567,72.2315918,568,-72.21905273
568,73.65317383,569,-72.79500977
569,72.30473633,570,-72.22951172
570,73.61567383,571,-72.79294922
571,75.61206055,572,-73.62421875
572,68.20336914,573,-70.52768555
573,79.10688477,574,-74.91716797
574,69.95297852,575,-71.26097656
575,75.65874023,576,-73.58527344
576,64.20639648,577,-68.99530273
577,70.45268555,578,-71.57169922
578,74.27880859,579,-73.0940918
579,69.38457031,580,-71.1046582
580,65.95224609,581,-69.75321289
581,67.0609375,582,-70.17691406
582,73.91323242,583,-72.97618164
583,70.71796875,584,-71.66926758
584,80.33891602,585,-75.59674805
585,72.03359375,586,-72.30367187
586,82.28876953,587,-76.4196582
587,68.79912109,588,-70.90416992
588,76.58959961,589,-74.04355469
589,73.59311523,590,-72.94212891
590,71.5206543,591,-72.05503906
591,76.17177734,592,-73.97701172
592,67.15522461,593,-70.35916016
593,68.77353516,594,-71.05677734
594,70.67338867,595,-71.76740234
595,78.00791016,596,-74.7634668
596,64.40883789,597,-69.22203125
597,73.45205078,598,-72.84639648
598,71.99077148,599,-72.25749023
599,66.66147461,600,-70.09378906
600,77.94848633,601,-74.75507813
601,63.14106445,602,-68.63850586
602,68.85629883,603,-71.01761719
603,68.8472168,604,-70.99811523
604,78.97568359,605,-75.18597656
605,68.68041992,606,-71.00683594
606,62.44594727,607,-68.4615332
607,73.04545898,608,-72.72990234
608,70.61147461,609,-71.82344727
609,65.38256836,610,-69.64545898
610,76.43330078,611,-74.13801758
611,65.77177734,612,-69.89733398
612,62.42558594,613,-68.44801758
613,70.72211914,614,-71.81082031
614,80.54594727,615,-75.78307617
615,70.1550293,616,-71.60766602
616,83.00205078,617,-76.83924805
617,77.30869141,618,-74.53382813
618,70.97646484,619,-71.92476562
619,67.06938477,620,-70.32213867
620,83.01303711,621,-76.87660156
621,68.48208008,622,-70.91358398
622,72.27197266,623,-72.54550781
623,68.19868164,624,-70.78386719
624,78.47871094,625,-75.03455078
625,74.56259766,626,-73.42757813
626,75.32431641,627,-73.77621094
627,72.91479492,628,-72.77871094
628,74.08227539,629,-73.17416992
629,79.33896484,630,-75.40379883
630,75.26044922,631,-73.73088867
631,72.32387695,632,-72.54478516
632,65.90551758,633,-69.99794922
633,66.95307617,634,-70.44333984
634,76.34648438,635,-74.23878906
635,76.18901367,636,-74.14333008
636,72.70141602,637,-72.70898438
637,68.15561523,638,-70.92606445
638,76.99951172,639,-74.55932617
639,79.75649414,640,-75.64991211
640,84.23105469,641,-77.51151367
641,65.57421875,642,-69.88227539
642,65.22666016,643,-69.79256836
643,78.79350586,644,-75.29499023
644,74.29609375,645,-73.46013672
645,64.41967773,646,-69.49833984
646,76.28125,647,-74.30229492
647,79.31201172,648,-75.53291016
648,68.38554687,649,-71.10226563
649,65.33383789,650,-69.81981445
650,73.56376953,651,-73.20529297
651,72.06367188,652,-72.58279297
652,60.13461914,653,-67.71864258
653,67.63701172,654,-70.73473633
654,76.95029297,655,-74.51791016
655,64.63540039,656,-69.49698242
656,65.02597656,657,-69.70082031
657,72.58706055,658,-72.75455078
658,76.12666016,659,-74.13132813
659,75.93208008,660,-74.05789063
660,65.70864258,661,-69.92725586
661,70.80698242,662,-72.03373047
662,70.14765625,663,-71.79246094
663,70.43041992,664,-71.86040039
664,83.03334961,665,-77.01119141
665,69.97592773,666,-71.67738281
666,65.73413086,667,-69.92304687
667,68.86264648,668,-71.18080078
668,74.78632813,669,-73.60251953
669,58.86674805,670,-67.18634766
670,76.04672852,671,-74.11522461
671,63.16240234,672,-68.85919922
672,71.08823242,673,-72.1337793
673,75.47016602,674,-73.9187793
674,70.66503906,675,-71.96694336
675,70.97851563,676,-72.12919922
676,60.15014648,677,-67.66552734
677,78.98881836,678,-75.33185547
678,65.68891602,679,-69.94524414
679,68.30512695,680,-70.93582031
680,68.82338867,681,-71.1653418
681,64.82978516,682,-69.5937793
682,75.6690918,683,-73.91949219
683,72.29584961,684,-72.55164063
684,68.93383789,685,-71.20195312
685,63.70683594,686,-69.11212891
686,67.23950195,687,-70.52397461
687,69.85898438,688,-71.62181641
688,64.47084961,689,-69.33863281
689,69.86772461,690,-71.52130859
690,68.10541992,691,-70.82297852
691,68.36557617,692,-70.94291016
692,71.16757813,693,-72.07347656
693,68.03945313,694,-70.70943359
694,68.00366211,695,-70.74492187
695,68.44545898,696,-70.8818457
696,72.19980469,697,-72.43387695
697,71.61157227,698,-72.1956543
698,64.81118164,699,-69.46182617
699,69.27495117,700,-71.25270508
700,64.63554688,701,-69.40744141
701,67.97441406,702,-70.70832031
702,58.87998047,703,-67.06053711
703,64.87670898,704,-69.52392578
704,68.82299805,705,-71.11660156
705,72.51274414,706,-72.63888672
706,69.13525391,707,-71.21245117
707,67.32612305,708,-70.49856445
708,73.88652344,709,-73.21427734
709,70.81801758,710,-71.99786133
710,75.90527344,711,-74.10771484
711,63.56943359,712,-68.98636719
712,78.44580078,713,-75.03310547
713,74.41420898,714,-73.48101563
714,78.98696289,715,-75.27569336
715,70.69755859,716,-71.96164063
716,79.28774414,717,-75.41797852
717,79.36357422,718,-75.40998047
718,73.13295898,719,-72.92994141
719,68.8152832,720,-71.15501953
720,78.70532227,721,-75.14667969
721,69.74638672,722,-71.50548828
722,69.45014648,723,-71.36379883
723,74.55361328,724,-73.51529297
724,70.39995117,725,-71.79230469
725,70.61074219,726,-71.93277344
726,65.66479492,727,-69.96879883
727,69.21679688,728,-71.3949707
728,66.11113281,729,-70.10924805
729,77.75356445,730,-74.88194336
730,69.72978516,731,-71.62604492
731,66.48491211,732,-70.25802734
732,71.58120117,733,-72.29996094
733,69.28012695,734,-71.48768555
734,71.95444336,735,-72.52542969
735,67.11899414,736,-70.60467773
736,64.08652344,737,-69.32967773
737,73.60039063,738,-73.21579102
738,64.95517578,739,-69.72474609
739,67.82299805,740,-70.83208008
740,67.77441406,741,-70.82192383
741,72.21054688,742,-72.6627832
742,68.99199219,743,-71.31652344
743,64.77646484,744,-69.68329102
744,73.13764648,745,-73.00334961
745,79.9034668,746,-75.84859375
746,71.60327148,747,-72.36787109
747,70.6300293,748,-72.01421875
748,77.84160156,749,-74.93546875
749,72.72885742,750,-72.84105469
750,79.21782227,751,-75.44567383
751,76.37573242,752,-74.34204102
752,72.23452148,753,-72.64356445
753,73.596875,754,-73.16140625
754,63.19472656,755,-68.95367188
755,78.66870117,756,-75.27241211
756,79.22548828,757,-75.46436523
757,75.86416016,758,-74.07051758
758,74.05229492,759,-73.37287109
759,75.37617188,760,-73.87703125
760,84.37700195,761,-77.52741211
761,75.20581055,762,-73.81865234
762,71.64697266,763,-72.39121094
763,71.21010742,764,-72.17105469
764,79.07094727,765,-75.32515625
765,73.58212891,766,-73.13133789
766,74.17382813,767,-73.4402832
767,70.99853516,768,-72.11499023
768,67.08256836,769,-70.52199219
769,67.0675293,770,-70.47520508
770,74.89692383,771,-73.70876953
771,64.7371582,772,-69.56649414
772,68.46450195,773,-71.06353516
773,69.73984375,774,-71.66107422
774,77.19248047,775,-74.66483398
775,71.12133789,776,-72.17363281
776,71.77084961,777,-72.43172852
777,73.63632813,778,-73.26239258
778,65.25795898,779,-69.90347656
779,74.73657227,780,-73.68515625
780,71.73642578,781,-72.45287109
781,74.15952148,782,-73.42357422
782,75.72495117,783,-74.13495117
783,75.90795898,784,-74.21621094
784,72.70712891,785,-72.86629883
785,71.48759766,786,-72.33649414
786,79.26293945,787,-75.59946289
787,67.54082031,788,-70.80514648
788,71.14213867,789,-72.26447266
789,69.73452148,790,-71.66358398
790,78.85073242,791,-75.40723633
791,63.61630859,792,-69.23290039
792,76.51962891,793,-74.41131836
793,75.78549805,794,-74.1259668
794,72.96650391,795,-73.03450195
795,80.48637695,796,-76.06466797
796,73.36264648,797,-73.11385742
797,62.96435547,798,-68.89570313
798,72.79443359,799,-72.9625
799,69.79975586,800,-71.7165332
800,71.32294922,801,-72.32458984
801,70.48530273,802,-71.95583984
802,73.47373047,803,-73.21615234
803,74.5315918,804,-73.69129883
804,65.81811523,805,-70.08896484
805,71.58032227,806,-72.48637695
806,70.19414063,807,-71.84694336
807,72.16748047,808,-72.66606445
808,74.65419922,809,-73.68174805
809,73.51074219,810,-73.19799805
810,65.37016602,811,-69.89831055
811,70.10161133,812,-71.82384766
812,66.71762695,813,-70.39481445
813,71.98071289,814,-72.51713867
814,75.32451172,815,-73.85563477
815,80.80390625,816,-76.12283203
816,75.80561523,817,-74.11765625
817,79.41152344,818,-75.55074219
818,70.84106445,819,-72.08227539
819,73.13193359,820,-72.99300781
820,76.01352539,821,-74.19325195
821,78.52646484,822,-75.15472656
822,78.30458984,823,-75.08697266
