Number of Iterations,Reward,Lost Data
255.0,-92.57853516,153.7327148
256.0,-89.38449219,145.8245117
257.0,-95.33894531,159.9538086
258.0,-89.39716797,145.2373047
259.0,-90.46056641,147.6174805
260.0,-93.44355469,154.5976563
261.0,-88.37650391,141.7212891
262.0,-88.33953125,141.5177734
263.0,-88.60013672,141.5699219
264.0,-87.55816406,139.615625
265.0,-86.61466797,136.2205078
266.0,-87.74910156,139.2897461
267.0,-85.29730469,133.3702148
268.0,-87.68371094,138.4084961
269.0,-86.65347656,135.9745117
270.0,-84.27720703,129.3001953
271.0,-86.31875,134.0854492
272.0,-83.05517578,126.0107422
273.0,-82.65714844,124.1648438
274.0,-85.45445313,130.8749023
275.0,-85.11076172,129.9631836
276.0,-84.84197266,128.8664063
277.0,-81.3253125,120.5105469
278.0,-84.11017578,127.1516602
279.0,-80.85003906,118.8755859
280.0,-84.87896484,128.4876953
281.0,-80.49,117.5506836
282.0,-92.36373047,146.5379883
283.0,-79.77349609,115.2992188
284.0,-81.14515625,117.9556641
285.0,-83.32638672,123.825
286.0,-82.34939453,120.4889648
287.0,-83.04373047,122.3297852
288.0,-81.70462891,119.7242187
289.0,-81.79150391,118.4570313
290.0,-78.82988281,111.4472656
291.0,-82.33248047,119.4359375
292.0,-82.73994141,120.8378906
293.0,-79.39957031,111.2333008
294.0,-76.17998047,104.0620117
295.0,-74.49847656,99.15390625
296.0,-78.77287109,109.7581055
297.0,-78.79263672,109.7489258
298.0,-76.44775391,103.515625
299.0,-75.83197266,102.0982422
300.0,-80.50294922,113.8098633
301.0,-80.19328125,112.6951172
302.0,-80.02927734,111.7492188
303.0,-77.76791016,106.4717773
304.0,-79.02679688,109.9839844
305.0,-77.95472656,106.3492188
306.0,-78.56285156,108.0428711
307.0,-74.58439453,97.80009766
308.0,-76.92878906,103.3375977
309.0,-80.02576172,110.9176758
310.0,-80.22212891,110.4857422
311.0,-80.12519531,110.2299805
312.0,-76.59138672,101.4357422
313.0,-73.47972656,93.79697266
314.0,-76.03226563,99.41416016
315.0,-72.35984375,90.20869141
316.0,-78.68810547,106.1648437
317.0,-70.73234375,86.09111328
318.0,-78.02410156,104.0275391
319.0,-74.62734375,95.97753906
320.0,-75.101875,96.34599609
321.0,-74.57146484,95.03583984
322.0,-77.12884766,101.6368164
323.0,-76.83785156,100.6981445
324.0,-74.56105469,94.74492187
325.0,-79.33919922,106.9795898
326.0,-75.67765625,97.55107422
327.0,-72.23890625,89.17636719
328.0,-72.21289063,89.52636719
329.0,-81.17783203,111.1953125
330.0,-71.49078125,87.42324219
331.0,-77.92101563,103.2986328
332.0,-79.91632813,108.3040039
333.0,-75.32095703,96.7875
334.0,-73.86355469,92.92792969
335.0,-75.56808594,97.39189453
336.0,-78.89082031,105.5839844
337.0,-73.93132813,92.51386719
338.0,-77.93828125,102.5361328
339.0,-78.19013672,102.5957031
340.0,-71.85365234,87.16953125
341.0,-76.11828125,97.01445312
342.0,-72.068125,87.52382813
343.0,-81.14685547,109.5285156
344.0,-73.26019531,90.00107422
345.0,-73.71923828,91.24023438
346.0,-76.19607422,96.82685547
347.0,-77.20460938,99.33476562
348.0,-74.77699219,93.22177734
349.0,-73.62169922,90.37626953
350.0,-74.83390625,93.34941406
351.0,-76.57171875,97.94785156
352.0,-76.42835938,96.98886719
353.0,-76.5228125,97.87929688
354.0,-73.46892578,90.06269531
355.0,-74.60404297,92.50253906
356.0,-73.48080078,89.77255859
357.0,-72.20529297,86.69121094
358.0,-70.22140625,81.39824219
359.0,-77.30734375,99.18144531
360.0,-69.51851562,79.13320313
361.0,-75.10908203,93.45996094
362.0,-73.19447266,88.35605469
363.0,-71.43867188,83.34765625
364.0,-76.45601562,95.62978516
365.0,-71.70542969,84.46132813
366.0,-80.96009766,106.7447266
367.0,-76.54003906,96.49658203
368.0,-70.72791016,81.53535156
369.0,-77.41650391,97.92480469
370.0,-70.82349609,81.86220703
371.0,-74.39943359,90.50908203
372.0,-72.88431641,86.25498047
373.0,-73.38404297,88.08535156
374.0,-72.94234375,86.66494141
375.0,-71.08957031,82.19902344
376.0,-76.77939453,96.16845703
377.0,-73.59222656,87.60605469
378.0,-73.09369141,86.39755859
379.0,-69.523125,78.15839844
380.0,-70.011875,78.84560547
381.0,-72.09492188,83.67480469
382.0,-71.768125,82.93349609
