,Lost Data,Number of Iterations,Reward
1402,62.08144531,1403,-68.50079102
1403,61.03881836,1404,-68.0402832
1404,62.21635742,1405,-68.54743164
1405,52.34267578,1406,-64.50518555
1406,61.46367188,1407,-68.26027344
1407,60.54414063,1408,-67.84998047
1408,62.21586914,1409,-68.51061523
1409,57.07880859,1410,-66.42258789
1410,61.46352539,1411,-68.18086914
1411,59.91254883,1412,-67.42595703
1412,62.78476563,1413,-68.70326172
1413,55.77705078,1414,-65.82351563
1414,59.05263672,1415,-67.19307617
1415,62.21362305,1416,-68.46186523
1416,59.54091797,1417,-67.35005859
1417,65.65366211,1418,-69.82201172
1418,53.60043945,1419,-64.93700195
1419,58.74057617,1420,-66.9862207
1420,49.93764648,1421,-63.43868164
1421,64.25541992,1422,-69.27296875
1422,65.98051758,1423,-69.94005859
1423,59.27880859,1424,-67.24301758
1424,57.79951172,1425,-66.61272461
1425,60.73662109,1426,-67.8569043
1426,54.52910156,1427,-65.27794922
1427,62.51303711,1428,-68.6040918
1428,58.92402344,1429,-67.09084961
1429,57.04375,1430,-66.32750977
1430,56.24663086,1431,-66.0128125
1431,51.4331543,1432,-64.04054688
1432,60.95043945,1433,-67.86479492
1433,56.08271484,1434,-65.95139648
1434,54.36586914,1435,-65.30713867
1435,65.02602539,1436,-69.60879883
1436,57.68012695,1437,-66.62429688
1437,59.62358398,1438,-67.41608398
1438,62.31767578,1439,-68.45001953
1439,59.04301758,1440,-67.1128125
1440,58.95922852,1441,-67.09125977
1441,63.96235352,1442,-69.12717773
1442,52.73686523,1443,-64.56666992
1443,61.55786133,1444,-68.15244141
1444,53.82832031,1445,-65.03987305
1445,49.92749023,1446,-63.40068359
1446,62.48164063,1447,-68.50193359
1447,54.79492188,1448,-65.43115234
1448,59.28500977,1449,-67.23353516
1449,54.07055664,1450,-65.14580078
1450,62.19169922,1451,-68.43771484
1451,56.81875,1452,-66.27999023
1452,57.68837891,1453,-66.60904297
1453,58.41323242,1454,-66.86407227
1454,61.07016602,1455,-68.0284082
1455,59.69272461,1456,-67.39466797
1456,59.41254883,1457,-67.31384766
1457,57.69370117,1458,-66.57967773
1458,58.36435547,1459,-66.88016602
1459,58.75795898,1460,-67.07618164
1460,49.98398438,1461,-63.47699219
1461,63.18095703,1462,-68.81681641
1462,64.3940918,1463,-69.34333008
1463,61.17866211,1464,-68.01296875
1464,51.69008789,1465,-64.17945313
1465,57.68364258,1466,-66.66427734
1466,56.80947266,1467,-66.24014648
1467,56.46982422,1468,-66.11429688
1468,63.26953125,1469,-68.91474609
1469,57.559375,1470,-66.57990234
1470,60.66933594,1471,-67.78702148
1471,62.7065918,1472,-68.67931641
1472,57.88139648,1473,-66.77316406
1473,61.68188477,1474,-68.21572266
1474,61.27675781,1475,-68.07100586
1475,62.22539062,1476,-68.42702148
1476,58.8800293,1477,-67.09205078
1477,52.05605469,1478,-64.31216797
1478,55.41953125,1479,-65.70614258
1479,54.21782227,1480,-65.17980469
1480,62.8690918,1481,-68.65764648
1481,64.41972656,1482,-69.3452832
1482,61.58408203,1483,-68.23641602
1483,61.18793945,1484,-68.0540332
1484,56.93349609,1485,-66.35713867
1485,53.58129883,1486,-64.96328125
1486,57.20214844,1487,-66.39331055
1487,66.57329102,1488,-70.26359375
1488,63.06889648,1489,-68.80617187
1489,57.96494141,1490,-66.72918945
1490,58.475,1491,-66.90416016
1491,61.59135742,1492,-68.18024414
1492,54.86816406,1493,-65.49267578
1493,67.93764648,1494,-70.78248047
1494,63.52724609,1495,-68.94800781
1495,52.2925293,1496,-64.41701172
1496,59.72988281,1497,-67.44053711
1497,59.66210938,1498,-67.4324707
1498,61.62963867,1499,-68.22192383
1499,54.87133789,1500,-65.49101563
