,Lost Data,Number of Iterations,Reward
742,281.7746706,743,-138.9834163
743,282.2487555,744,-139.2011127
744,281.8374817,745,-138.9694973
745,281.4515373,746,-138.7624109
746,284.6415325,747,-139.970815
747,282.1780869,748,-139.0249683
748,282.6058565,749,-139.1184773
749,281.9768668,750,-139.0137823
750,281.4784285,751,-138.8134309
751,281.9497316,752,-138.9838946
752,283.3917033,753,-139.5404295
753,283.7630063,754,-139.6289214
754,283.0754026,755,-139.2921425
755,283.6242557,756,-139.685183
756,283.6739873,757,-139.6726208
757,283.2629575,758,-139.3942509
758,284.1449488,759,-139.720205
759,282.5847243,760,-139.1695656
760,284.0078087,761,-139.7444119
761,283.859102,762,-139.6697999
762,282.6133236,763,-139.2866667
763,282.8690093,764,-139.3838165
764,284.1911176,765,-139.9268131
765,280.8258663,766,-138.4970132
766,283.1608102,767,-139.445144
767,285.73592,768,-140.4071059
768,283.1713519,769,-139.3439434
769,283.4091264,770,-139.5720449
770,282.4239141,771,-139.1581942
771,282.0431918,772,-139.0722792
772,284.8829673,773,-140.2174622
773,283.3966325,774,-139.4391801
774,281.1212787,775,-138.6998536
775,282.3324061,776,-139.1513616
776,281.9257687,777,-138.9743094
777,283.3047828,778,-139.5273792
778,282.6670571,779,-139.296203
779,283.0672523,780,-139.4328551
780,282.8841874,781,-139.3142411
781,280.3681308,782,-138.3946901
782,283.6701806,783,-139.6652416
783,283.3038067,784,-139.5191801
784,283.8255735,785,-139.7496047
785,283.4785749,786,-139.7840605
786,282.5627623,787,-139.2486286
787,285.2899951,788,-140.0288824
788,282.6284529,789,-139.3305417
789,283.1838946,790,-139.5190434
790,284.4442655,791,-139.9768277
791,284.2926306,792,-139.9288629
792,283.2710102,793,-139.4570132
793,282.318204,794,-139.1376281
794,283.2127867,795,-139.3500244
795,410.0656906,796,-190.1953831
796,284.3649097,797,-139.9233675
797,283.6877989,798,-139.6261689
798,284.4793558,799,-140.0538214
799,283.6808687,800,-139.6138799
800,282.6859444,801,-139.3589068
801,284.5564666,802,-140.0404978
802,283.1048316,803,-139.4527672
803,284.9502684,804,-140.1318887
804,281.8806247,805,-139.0111567
805,283.5333821,806,-139.5985652
806,284.2506589,807,-139.9076818
807,283.4408004,808,-139.5346901
808,284.477306,809,-140.0427526
809,281.5666667,810,-138.9094876
810,281.7440703,811,-138.9277404
811,284.8330405,812,-140.1191606
812,281.5113714,813,-138.9120156
813,283.4378233,814,-139.5830356
814,282.6724744,815,-139.1761152
815,283.9982918,816,-139.9297218
816,281.6830161,817,-138.8864812
817,407.6230844,818,-189.3742704
818,282.1625183,819,-139.1575891
819,282.9712055,820,-139.3607613
820,282.5606149,821,-139.2958419
821,284.0429966,822,-139.8180283
822,283.4982918,823,-139.5889214
823,284.2360664,824,-139.8913519
824,283.7432406,825,-139.6468814
825,280.4811127,826,-138.4628209
826,420.4376769,827,-194.404451
827,282.7969741,828,-139.1502684
828,281.3519278,829,-138.8531186
829,282.4178136,830,-139.1106101
830,284.1670571,831,-139.7624793
831,414.2474866,832,-192.0804002
832,283.4255735,833,-139.4500244
833,284.7370913,834,-140.1059151
834,283.1168375,835,-139.3689898
835,282.1102489,836,-139.0622548
836,281.6565642,837,-138.8993265
837,282.5949244,838,-139.2510005
838,283.2095656,839,-139.4778233
839,285.6745242,840,-140.4452611
840,283.1171303,841,-139.3771596
841,285.6043436,842,-140.4149927
842,283.0689117,843,-139.3485993
843,281.9167887,844,-139.0246462
844,284.2263055,845,-139.8152172
845,280.7160078,846,-138.603387
846,282.9542704,847,-139.395715
847,280.5690581,848,-138.5807223
848,282.5060517,849,-139.2747487
849,281.0829673,850,-138.6859932
850,282.665837,851,-139.1763885
851,282.8916057,852,-139.4087164
852,283.8063934,853,-139.9266569
853,283.4070278,854,-139.5912152
854,281.9950708,855,-139.0659639
855,282.6900927,856,-139.1502196
856,285.6302587,857,-140.3731381
857,285.2474866,858,-140.2554124
858,284.1965349,859,-139.8787116
859,282.7544656,860,-139.2494192
860,283.8029771,861,-139.6400293
861,282.2455344,862,-139.0502391
862,279.9714983,863,-138.3016789
863,283.7782333,864,-139.7899658
864,282.6700342,865,-139.2659151
865,280.2,866,-138.3220693
866,281.5508053,867,-138.7364763
867,283.5663738,868,-139.5788189
868,284.1191801,869,-139.6852513
869,283.4439239,870,-139.5947487
870,282.8363104,871,-139.3353538
871,281.7055637,872,-138.9077013
872,284.3803319,873,-139.890981
873,281.7269888,874,-138.9367692
874,283.6443631,875,-139.6380771
875,283.8414348,876,-139.7383797
876,281.73143,877,-138.9797853
877,283.8668619,878,-139.6072621
878,281.2829185,879,-138.7291264
879,284.3050268,880,-139.8445095
880,283.0464617,881,-139.3940361
881,282.1084431,882,-139.0830063
882,283.9858468,883,-139.7153734
883,284.0995608,884,-139.8740849
884,281.8849683,885,-138.9828795
885,283.9875549,886,-139.8192777
886,283.0295754,887,-139.3858175
887,280.1651049,888,-138.2890776
888,282.306491,889,-139.066325
889,284.3808199,890,-139.8089409
890,281.381308,891,-138.857794
891,283.0248902,892,-139.3929722
892,283.8716447,893,-139.8309907
893,284.7418741,894,-140.0861103
894,282.8274768,895,-139.2273792
895,283.4382626,896,-139.5610054
896,283.9470961,897,-139.7374524
897,284.5614934,898,-139.9549048
898,285.7609078,899,-140.3626842
899,281.2745242,900,-138.6979502
900,282.9895071,901,-139.3258663
901,283.2651537,902,-139.3951293
902,282.8605661,903,-139.4597462
903,284.5403612,904,-139.9501122
904,283.8377745,905,-139.7974329
905,283.1942411,906,-139.4511957
906,283.5594436,907,-139.531879
907,283.7697901,908,-139.7748755
908,282.0253782,909,-139.0122011
909,282.9589556,910,-139.3717228
910,284.7530991,911,-140.0862079
911,283.4749634,912,-139.601552
912,282.7811127,913,-139.3801367
913,284.9343094,914,-140.1542997
914,283.5698389,915,-139.6614641
915,284.309468,916,-139.9856223
916,281.3771596,917,-138.8539385
917,285.3922401,918,-140.247184
918,283.0105417,919,-139.3076818
919,283.1243045,920,-139.4700732
920,280.53592,921,-138.4151977
921,282.9287945,922,-139.378204
922,282.1265495,923,-138.9372474
923,281.9486091,924,-139.0117521
924,282.4517814,925,-139.0741728
925,282.8527086,926,-139.2645583
926,283.8915569,927,-139.7647731
927,281.4368472,928,-138.8080234
928,282.6077111,929,-139.2595315
929,283.7220107,930,-139.678165
930,282.7789165,931,-139.3402147
931,282.2211323,932,-139.1859151
932,283.7675451,933,-139.5548463
933,284.2973646,934,-139.9161152
934,283.9934602,935,-139.8392094
935,282.6151781,936,-139.2888726
936,281.3055149,937,-138.7510981
937,280.2809663,938,-138.3322499
938,282.318448,939,-139.0098585
939,283.7886286,940,-139.6364861
940,282.7960469,941,-139.2997267
941,281.9163494,942,-138.8673206
942,283.2664714,943,-139.4954612
943,283.8090288,944,-139.586325
944,281.5441191,945,-138.8758224
945,282.8037579,946,-139.3115959
946,283.9699854,947,-139.7985847
947,282.911469,948,-139.3934797
948,284.7071254,949,-139.9665495
949,282.7668619,950,-139.2768277
950,281.8919961,951,-139.080859
951,283.4880429,952,-139.5157638
952,281.9743777,953,-138.9913128
953,282.3455832,954,-139.2059248
954,283.2955588,955,-139.5222255
955,283.5569546,956,-139.6243436
956,282.3093704,957,-139.1311664
957,284.2063446,958,-139.6586237
958,282.2115666,959,-139.0295754
959,284.3507565,960,-139.8708541
960,283.7751098,961,-139.7347877
961,282.1163982,962,-139.0869204
962,282.3656906,963,-139.2993753
963,283.6721816,964,-139.5779502
964,281.4160078,965,-138.8297023
965,281.8823816,966,-138.904002
966,282.7736945,967,-139.3552074
967,281.2346022,968,-138.6802733
968,281.0396779,969,-138.6518399
969,281.6838946,970,-138.9302684
970,282.6831625,971,-139.3943973
971,283.8219619,972,-139.6925232
972,283.5322596,973,-139.4905027
973,284.8217667,974,-140.1090386
974,283.104246,975,-139.3834749
975,283.5239141,976,-139.6006345
976,282.7919473,977,-139.3285896
977,282.9327965,978,-139.3380771
978,281.3514397,979,-138.7992387
979,281.7320644,980,-138.8980478
980,281.5187897,981,-138.8669107
981,282.0457784,982,-139.1079649
982,286.2382626,983,-140.6109712
983,281.9166911,984,-139.01143
984,281.2508541,985,-138.8558809
985,283.5724744,986,-139.522206
986,283.7159102,987,-139.6806052
987,281.9854563,988,-139.0016008
988,284.3221083,989,-139.9692045
989,282.7639824,990,-139.2612787
990,284.8355295,991,-140.1340654
991,283.0953148,992,-139.3808785
992,282.7513909,993,-139.3316447
993,281.6254758,994,-138.8224695
994,283.5563202,995,-139.5787018
995,282.4466081,996,-139.2114397
996,281.4133724,997,-138.7222548
997,282.2200586,998,-139.2211127
998,282.7934114,999,-139.3994534
999,284.4247926,1000,-139.9800195
1000,282.2455344,1001,-139.1422352
1001,282.6019034,1002,-139.2786823
1002,283.1383602,1003,-139.4493411
1003,281.4236701,1004,-138.8398438
1004,280.3237677,1005,-138.4638165
1005,283.677306,1006,-139.7220205
1006,285.0415813,1007,-140.2342997
1007,281.4691557,1008,-138.8077696
1008,284.5805271,1009,-139.9759395
1009,283.5213763,1010,-139.5891264
1010,283.9487555,1011,-139.7913128
1011,282.7613958,1012,-139.282694
1012,283.4352367,1013,-139.581757
1013,281.5099561,1014,-138.7750415
1014,284.3567106,1015,-140.0264812
1015,282.7349439,1016,-139.3499561
1016,281.5222548,1017,-138.9310102
1017,281.7596877,1018,-139.0398926
1018,282.2403123,1019,-139.0508346
1019,282.9289898,1020,-139.3751098
1020,284.6844314,1021,-140.0204295
1021,281.6630551,1022,-139.0024597
1022,283.8591508,1023,-139.6978819
1023,282.0703758,1024,-139.0985261
1024,283.4221083,1025,-139.6099366
1025,283.3364568,1026,-139.5158907
1026,282.1539287,1027,-138.9401464
1027,284.7759883,1028,-140.0126403
1028,284.1475354,1029,-139.9137726
1029,283.4745242,1030,-139.6025964
1030,282.6931186,1031,-139.1380088
1031,283.220205,1032,-139.413021
1032,282.5335774,1033,-139.2791703
1033,284.2307955,1034,-139.9131576
1034,280.77755,1035,-138.5996974
1035,283.6498292,1036,-139.6392875
1036,282.1517814,1037,-138.9483163
1037,281.9,1038,-139.0728355
1038,282.279795,1039,-139.0654075
1039,281.8765739,1040,-139.0490678
1040,282.2230844,1041,-139.1410639
1041,282.8636408,1042,-139.437062
1042,282.7477306,1043,-139.3133431
1043,281.3733041,1044,-138.8194534
1044,282.8990727,1045,-139.2940849
1045,282.254124,1046,-139.0529429
1046,283.9292338,1047,-139.7393363
1047,282.7113714,1048,-139.3322304
1048,282.1064422,1049,-139.1046559
1049,283.6985847,1050,-139.6558614
1050,283.7447535,1051,-139.6565154
1051,282.5805271,1052,-139.3033187
1052,280.2173255,1053,-138.2655539
1053,279.6626159,1054,-138.15592
1054,283.5447535,1055,-139.6114104
1055,282.2436798,1056,-139.0014251
1056,283.9422645,1057,-139.8487457
1057,284.4601269,1058,-139.9048414
1058,281.9539287,1059,-138.9958224
